scenario_id,transaction_id,amount,failure_code,failure_type,initial_attempt_count,recovery_probability,actual_recovery,allowed_action,gateway_response,verification_result,final_state,escalation_required,recovered_amount
SC0004813,TX0004813,3933.64,BANK_SERVER_ERROR,TRANSIENT,0,0.8587,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,3933.64
SC0004814,TX0004814,815.15,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,0.26,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004815,TX0004815,8972.53,NETWORK_ERROR,TRANSIENT,0,0.9539,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,8972.53
SC0004816,TX0004816,4342.32,NETWORK_ERROR,TRANSIENT,1,0.7925,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,4342.32
SC0004817,TX0004817,14845.41,NETWORK_ERROR,TRANSIENT,0,0.9069,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,14845.41
SC0004818,TX0004818,6562.85,CARD_BLOCKED,HARD_FAILURE,1,0.0513,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004819,TX0004819,13818.37,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,3,0.1408,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004820,TX0004820,8291.98,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.4193,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004821,TX0004821,914.6,BANK_TIMEOUT,TRANSIENT,1,0.875,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,914.6
SC0004822,TX0004822,2716.7,NETWORK_ERROR,TRANSIENT,0,0.8394,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2716.7
SC0004823,TX0004823,1313.14,BANK_TIMEOUT,TRANSIENT,0,0.8599,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1313.14
SC0004824,TX0004824,11541.61,NETWORK_ERROR,TRANSIENT,0,0.9015,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,11541.61
SC0004825,TX0004825,20535.34,FRAUD_SUSPECTED,HARD_FAILURE,1,0.01,0,HUMAN_REVIEW,BLOCKED_AUTOMATION,NOT_APPLICABLE,ESCALATED,1,0.0
SC0004826,TX0004826,2528.38,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.3989,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004827,TX0004827,1479.38,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.4771,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004828,TX0004828,1425.04,GATEWAY_TIMEOUT,TRANSIENT,0,0.9586,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1425.04
SC0004829,TX0004829,4750.91,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,3,0.197,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004830,TX0004830,1402.01,GATEWAY_TIMEOUT,TRANSIENT,0,0.98,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1402.01
SC0004831,TX0004831,1264.83,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.5249,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004832,TX0004832,1460.5,NETWORK_ERROR,TRANSIENT,3,0.5621,0,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0004833,TX0004833,1365.62,CARD_BLOCKED,HARD_FAILURE,0,0.106,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004834,TX0004834,1040.07,NETWORK_ERROR,TRANSIENT,1,0.7795,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1040.07
SC0004835,TX0004835,2775.51,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.4694,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004836,TX0004836,1387.77,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.5326,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004837,TX0004837,2641.9,FRAUD_SUSPECTED,HARD_FAILURE,0,0.01,0,HUMAN_REVIEW,BLOCKED_AUTOMATION,NOT_APPLICABLE,ESCALATED,1,0.0
SC0004838,TX0004838,13493.76,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.5149,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004839,TX0004839,1362.02,BANK_TIMEOUT,TRANSIENT,0,0.9399,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,1362.02
SC0004840,TX0004840,3160.95,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.3764,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004841,TX0004841,519.99,INVALID_CARD,HARD_FAILURE,1,0.0348,1,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004842,TX0004842,5585.76,BANK_TIMEOUT,TRANSIENT,1,0.8249,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,5585.76
SC0004843,TX0004843,9806.42,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.3136,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004844,TX0004844,2960.27,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,3,0.1659,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004845,TX0004845,6203.13,GATEWAY_TIMEOUT,TRANSIENT,2,0.8155,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0004846,TX0004846,810.52,NETWORK_ERROR,TRANSIENT,1,0.8573,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,810.52
SC0004847,TX0004847,2678.6,BANK_TIMEOUT,TRANSIENT,0,0.7746,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2678.6
SC0004848,TX0004848,2583.22,BANK_TIMEOUT,TRANSIENT,0,0.9344,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2583.22
SC0004849,TX0004849,3590.17,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4045,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004850,TX0004850,5298.44,BANK_TIMEOUT,TRANSIENT,0,0.8495,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,5298.44
SC0004851,TX0004851,4548.9,BANK_SERVER_ERROR,TRANSIENT,0,0.9037,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,4548.9
SC0004852,TX0004852,10291.3,GATEWAY_TIMEOUT,TRANSIENT,0,0.8925,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,10291.3
SC0004853,TX0004853,3890.71,BANK_TIMEOUT,TRANSIENT,1,0.7841,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,3890.71
SC0004854,TX0004854,1902.64,BANK_TIMEOUT,TRANSIENT,1,0.7302,0,RETRY_PAYMENT,GATEWAY_TIMEOUT,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0004855,TX0004855,269.27,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,0.292,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004856,TX0004856,3885.35,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,0.2695,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004857,TX0004857,1864.25,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,2,0.202,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004858,TX0004858,716.2,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.3552,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004859,TX0004859,2555.78,GATEWAY_TIMEOUT,TRANSIENT,2,0.7188,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0004860,TX0004860,5389.97,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4293,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004861,TX0004861,9575.88,NETWORK_ERROR,TRANSIENT,3,0.5877,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0004862,TX0004862,2929.27,NETWORK_ERROR,TRANSIENT,0,0.98,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2929.27
SC0004863,TX0004863,2962.33,BANK_TIMEOUT,TRANSIENT,0,0.8923,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2962.33
SC0004864,TX0004864,1659.64,BANK_TIMEOUT,TRANSIENT,2,0.6041,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0004865,TX0004865,3965.05,GATEWAY_TIMEOUT,TRANSIENT,1,0.7954,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,3965.05
SC0004866,TX0004866,4690.18,CARD_BLOCKED,HARD_FAILURE,0,0.0326,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004867,TX0004867,2583.45,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.4368,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004868,TX0004868,2472.9,FRAUD_SUSPECTED,HARD_FAILURE,0,0.1381,0,HUMAN_REVIEW,BLOCKED_AUTOMATION,NOT_APPLICABLE,ESCALATED,1,0.0
SC0004869,TX0004869,2017.32,CARD_BLOCKED,HARD_FAILURE,1,0.0284,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004870,TX0004870,2510.95,CARD_BLOCKED,HARD_FAILURE,1,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004871,TX0004871,458.99,GATEWAY_TIMEOUT,TRANSIENT,0,0.9312,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,458.99
SC0004872,TX0004872,6304.41,BANK_TIMEOUT,TRANSIENT,0,0.9075,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,6304.41
SC0004873,TX0004873,6195.5,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.4599,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004874,TX0004874,1723.72,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,2,0.2073,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004875,TX0004875,15120.16,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,0.2707,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004876,TX0004876,3229.46,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.2705,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004877,TX0004877,955.55,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,3,0.1498,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004878,TX0004878,546.09,INVALID_CARD,HARD_FAILURE,3,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004879,TX0004879,4211.78,NETWORK_ERROR,TRANSIENT,0,0.98,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,4211.78
SC0004880,TX0004880,2562.83,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4588,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004881,TX0004881,770.74,FRAUD_SUSPECTED,HARD_FAILURE,0,0.0706,0,HUMAN_REVIEW,BLOCKED_AUTOMATION,NOT_APPLICABLE,ESCALATED,1,0.0
SC0004882,TX0004882,795.1,CARD_BLOCKED,HARD_FAILURE,1,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004883,TX0004883,1822.71,BANK_TIMEOUT,TRANSIENT,0,0.9426,0,RETRY_PAYMENT,PAYMENT_FAILED,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0004884,TX0004884,5617.68,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,0.2978,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004885,TX0004885,2513.68,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.315,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004886,TX0004886,4512.24,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,0.3535,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004887,TX0004887,1236.96,BANK_TIMEOUT,TRANSIENT,1,0.9267,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,1236.96
SC0004888,TX0004888,1604.49,FRAUD_SUSPECTED,HARD_FAILURE,1,0.01,0,HUMAN_REVIEW,BLOCKED_AUTOMATION,NOT_APPLICABLE,ESCALATED,1,0.0
SC0004889,TX0004889,11331.36,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.3641,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004890,TX0004890,5314.0,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.4289,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004891,TX0004891,2278.9,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.3866,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004892,TX0004892,495.68,BANK_SERVER_ERROR,TRANSIENT,1,0.6259,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,495.68
SC0004893,TX0004893,1551.07,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4569,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004894,TX0004894,2654.35,FRAUD_SUSPECTED,HARD_FAILURE,1,0.01,0,HUMAN_REVIEW,BLOCKED_AUTOMATION,NOT_APPLICABLE,ESCALATED,1,0.0
SC0004895,TX0004895,23025.74,INVALID_CARD,HARD_FAILURE,1,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004896,TX0004896,1427.73,GATEWAY_TIMEOUT,TRANSIENT,0,0.9571,0,RETRY_PAYMENT,BANK_DECLINED,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0004897,TX0004897,2040.85,INVALID_CARD,HARD_FAILURE,0,0.1265,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004898,TX0004898,3647.98,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.4377,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004899,TX0004899,1641.0,BANK_TIMEOUT,TRANSIENT,2,0.7859,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0004900,TX0004900,200.3,BANK_TIMEOUT,TRANSIENT,0,0.9227,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,200.3
SC0004901,TX0004901,5127.52,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.5443,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004902,TX0004902,4718.15,CARD_BLOCKED,HARD_FAILURE,0,0.1331,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004903,TX0004903,1744.36,BANK_TIMEOUT,TRANSIENT,1,0.8432,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1744.36
SC0004904,TX0004904,331.44,BANK_TIMEOUT,TRANSIENT,3,0.6967,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0004905,TX0004905,993.34,NETWORK_ERROR,TRANSIENT,3,0.6513,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0004906,TX0004906,4861.26,INVALID_CARD,HARD_FAILURE,0,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004907,TX0004907,2124.16,NETWORK_ERROR,TRANSIENT,0,0.952,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2124.16
SC0004908,TX0004908,4477.11,BANK_TIMEOUT,TRANSIENT,0,0.7821,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,4477.11
SC0004909,TX0004909,25127.9,GATEWAY_TIMEOUT,TRANSIENT,1,0.6819,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,25127.9
SC0004910,TX0004910,8758.85,BANK_TIMEOUT,TRANSIENT,1,0.7333,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,8758.85
SC0004911,TX0004911,233.49,BANK_TIMEOUT,TRANSIENT,0,0.9187,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,233.49
SC0004912,TX0004912,2417.43,BANK_SERVER_ERROR,TRANSIENT,0,0.8967,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2417.43
SC0004913,TX0004913,1100.16,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.488,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004914,TX0004914,3456.7,GATEWAY_TIMEOUT,TRANSIENT,0,0.9037,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,3456.7
SC0004915,TX0004915,1672.37,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.4965,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004916,TX0004916,8169.11,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.3673,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004917,TX0004917,2793.68,BANK_SERVER_ERROR,TRANSIENT,2,0.4686,0,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0004918,TX0004918,1548.87,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,0.1786,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004919,TX0004919,1119.86,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.3001,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004920,TX0004920,3003.82,GATEWAY_TIMEOUT,TRANSIENT,0,0.8921,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,3003.82
SC0004921,TX0004921,17459.34,BANK_SERVER_ERROR,TRANSIENT,0,0.8691,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,17459.34
SC0004922,TX0004922,1217.17,NETWORK_ERROR,TRANSIENT,1,0.7147,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1217.17
SC0004923,TX0004923,3889.19,BANK_TIMEOUT,TRANSIENT,1,0.8321,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,3889.19
SC0004924,TX0004924,5269.65,FRAUD_SUSPECTED,HARD_FAILURE,1,0.01,0,HUMAN_REVIEW,BLOCKED_AUTOMATION,NOT_APPLICABLE,ESCALATED,1,0.0
SC0004925,TX0004925,19449.09,GATEWAY_TIMEOUT,TRANSIENT,2,0.651,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0004926,TX0004926,1706.95,NETWORK_ERROR,TRANSIENT,0,0.7967,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1706.95
SC0004927,TX0004927,4117.33,BANK_TIMEOUT,TRANSIENT,0,0.98,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,4117.33
SC0004928,TX0004928,23268.7,BANK_TIMEOUT,TRANSIENT,0,0.8861,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,23268.7
SC0004929,TX0004929,6159.87,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,0.3561,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004930,TX0004930,3376.49,NETWORK_ERROR,TRANSIENT,0,0.749,0,RETRY_PAYMENT,BANK_DECLINED,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0004931,TX0004931,2887.3,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.4868,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004932,TX0004932,6246.09,CARD_BLOCKED,HARD_FAILURE,0,0.1386,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004933,TX0004933,2895.92,BANK_TIMEOUT,TRANSIENT,0,0.9382,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2895.92
SC0004934,TX0004934,1968.93,CARD_BLOCKED,HARD_FAILURE,1,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0004935,TX0004935,2148.98,GATEWAY_TIMEOUT,TRANSIENT,0,0.9495,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2148.98
SC0004936,TX0004936,3993.65,INVALID_CARD,HARD_FAILURE,0,0.0908,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
