transaction_id,customer_id,amount,payment_method,customer_type,customer_age_days,previous_transactions,previous_success_rate,failure_code,failure_type,attempt_count,time_since_failure_min,hour_of_day,is_weekend,true_recovery_probability,actual_recovery,recovered_amount,recovery_attempts,final_status
TX0015499,C02676,6033.53,CREDIT_CARD,RETURNING,141,4,0.7838,BANK_SERVER_ERROR,TRANSIENT,0,760,22,1,0.8457,1,6033.53,1,RECOVERED
TX0015500,C09683,2335.94,NET_BANKING,RETURNING,325,26,0.8865,BANK_SERVER_ERROR,TRANSIENT,1,619,18,0,0.7747,1,2335.94,2,RECOVERED
TX0015501,C01706,1235.59,UPI,RETURNING,126,5,0.9092,BANK_TIMEOUT,TRANSIENT,0,550,19,0,0.9343,1,1235.59,1,RECOVERED
TX0015502,C03687,1957.39,UPI,RETURNING,133,11,0.9709,BANK_SERVER_ERROR,TRANSIENT,0,1275,0,0,0.8395,0,0.0,1,UNRECOVERED
TX0015504,C07813,14106.75,UPI,NEW,6,2,0.5188,NETWORK_ERROR,TRANSIENT,1,641,5,1,0.6135,0,0.0,2,UNRECOVERED
TX0015506,C01927,4414.55,DEBIT_CARD,LOYAL,750,88,0.9797,BANK_TIMEOUT,TRANSIENT,0,437,5,0,0.966,1,4414.55,1,RECOVERED
TX0015509,C08032,7112.36,DEBIT_CARD,RETURNING,265,28,0.8781,GATEWAY_TIMEOUT,TRANSIENT,3,351,21,0,0.6149,0,0.0,3,ESCALATED
TX0015510,C06821,6697.86,UPI,NEW,18,0,0.6943,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,387,16,1,0.436,0,0.0,1,UNRECOVERED
TX0015511,C01159,3339.27,UPI,LOYAL,1604,45,0.9103,BANK_TIMEOUT,TRANSIENT,1,1219,22,1,0.9092,1,3339.27,2,RECOVERED
TX0015512,C05358,465.38,CREDIT_CARD,RETURNING,355,25,0.938,NETWORK_ERROR,TRANSIENT,1,52,13,0,0.8071,0,0.0,2,UNRECOVERED
TX0015513,C09186,37790.57,DEBIT_CARD,LOYAL,1610,35,0.9883,GATEWAY_TIMEOUT,TRANSIENT,0,140,6,0,0.9734,1,37790.57,1,RECOVERED
TX0015515,C05669,2207.27,UPI,LOYAL,1591,36,0.9781,CARD_BLOCKED,HARD_FAILURE,0,529,23,1,0.152,0,0.0,1,UNRECOVERED
TX0015517,C05317,6944.57,NET_BANKING,RETURNING,356,20,0.873,CARD_BLOCKED,HARD_FAILURE,0,899,23,0,0.0915,0,0.0,1,UNRECOVERED
TX0015520,C03442,2226.17,CREDIT_CARD,RETURNING,391,13,0.8108,NETWORK_ERROR,TRANSIENT,0,978,19,0,0.8328,1,2226.17,1,RECOVERED
TX0015522,C05543,1483.04,DEBIT_CARD,RETURNING,191,21,0.8309,BANK_SERVER_ERROR,TRANSIENT,1,847,6,1,0.7115,1,1483.04,2,RECOVERED
TX0015524,C02611,364.73,UPI,RETURNING,210,5,0.8971,INVALID_CARD,HARD_FAILURE,2,622,21,1,0.01,0,0.0,3,ESCALATED
TX0015525,C07867,2541.24,DEBIT_CARD,RETURNING,204,16,0.7552,BANK_TIMEOUT,TRANSIENT,3,675,20,0,0.6008,0,0.0,3,ESCALATED
TX0015526,C04075,1162.08,UPI,RETURNING,137,27,0.9543,BANK_SERVER_ERROR,TRANSIENT,0,132,3,1,0.8927,1,1162.08,1,RECOVERED
TX0015528,C02390,1879.07,WALLET,RETURNING,418,25,0.8984,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,2,1320,3,1,0.2838,0,0.0,3,ESCALATED
TX0015531,C00383,5358.82,DEBIT_CARD,RETURNING,373,9,0.8337,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1268,18,0,0.4641,0,0.0,1,UNRECOVERED
TX0015532,C02716,1793.99,WALLET,RETURNING,212,9,0.7657,CARD_BLOCKED,HARD_FAILURE,1,164,7,0,0.01,0,0.0,2,UNRECOVERED
TX0015534,C05792,3099.7,CREDIT_CARD,NEW,11,0,0.5896,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,1067,6,0,0.3194,1,3099.7,1,RECOVERED
TX0015535,C07128,685.38,WALLET,LOYAL,1516,68,0.9141,BANK_TIMEOUT,TRANSIENT,1,136,22,0,0.863,1,685.38,2,RECOVERED
TX0015536,C00259,7048.47,CREDIT_CARD,RETURNING,75,5,0.8246,BANK_TIMEOUT,TRANSIENT,2,1092,14,0,0.7595,1,7048.47,3,RECOVERED
TX0015537,C09449,823.25,DEBIT_CARD,LOYAL,1421,45,0.9531,BANK_SERVER_ERROR,TRANSIENT,1,392,1,0,0.8337,1,823.25,2,RECOVERED
TX0015539,C06525,4009.96,DEBIT_CARD,LOYAL,815,25,0.9061,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1148,18,0,0.4954,1,4009.96,1,RECOVERED
TX0015541,C09289,2310.98,UPI,NEW,46,3,0.7332,BANK_TIMEOUT,TRANSIENT,0,51,22,0,0.8223,1,2310.98,1,RECOVERED
TX0015542,C06584,2073.5,DEBIT_CARD,RETURNING,384,5,0.9067,NETWORK_ERROR,TRANSIENT,0,1033,17,1,0.8723,0,0.0,1,UNRECOVERED
TX0015543,C04004,5359.16,UPI,RETURNING,277,6,0.765,NETWORK_ERROR,TRANSIENT,0,641,15,1,0.8652,0,0.0,1,UNRECOVERED
TX0015544,C00088,666.0,CREDIT_CARD,LOYAL,1805,53,0.8986,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,744,14,0,0.5113,1,666.0,1,RECOVERED
TX0015545,C00324,5834.79,NET_BANKING,RETURNING,292,11,0.8452,BANK_TIMEOUT,TRANSIENT,0,1299,21,1,0.9044,1,5834.79,1,RECOVERED
TX0015546,C01636,313.39,DEBIT_CARD,NEW,50,0,0.6531,INVALID_CARD,HARD_FAILURE,0,512,7,0,0.0308,0,0.0,1,UNRECOVERED
TX0015547,C00727,3509.44,CREDIT_CARD,NEW,41,1,0.722,INVALID_CARD,HARD_FAILURE,0,997,16,1,0.01,0,0.0,1,UNRECOVERED
TX0015548,C08230,5392.56,UPI,RETURNING,120,17,0.7911,INVALID_CARD,HARD_FAILURE,0,225,23,0,0.1447,0,0.0,1,UNRECOVERED
TX0015549,C08554,19630.61,NET_BANKING,RETURNING,302,8,0.8717,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,3,241,17,0,0.1011,0,0.0,3,ESCALATED
TX0015550,C08669,2196.31,NET_BANKING,RETURNING,366,30,0.9726,INVALID_CARD,HARD_FAILURE,0,405,15,0,0.1756,0,0.0,1,UNRECOVERED
TX0015551,C08955,1991.57,UPI,RETURNING,370,30,0.7743,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,1162,14,1,0.2666,0,0.0,3,ESCALATED
TX0015553,C02597,2801.04,DEBIT_CARD,RETURNING,190,28,0.9463,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,1147,5,1,0.274,1,2801.04,3,RECOVERED
TX0015554,C00782,3903.51,UPI,RETURNING,257,15,0.9715,CARD_BLOCKED,HARD_FAILURE,0,1264,2,0,0.1042,0,0.0,1,UNRECOVERED
TX0015558,C00823,1975.61,UPI,RETURNING,249,10,0.8171,INVALID_CARD,HARD_FAILURE,2,286,14,1,0.01,1,1975.61,3,RECOVERED
TX0015559,C02758,15044.65,NET_BANKING,NEW,53,2,0.5065,CARD_BLOCKED,HARD_FAILURE,1,816,1,1,0.01,0,0.0,2,UNRECOVERED
TX0015561,C02292,1140.66,CREDIT_CARD,NEW,7,2,0.7278,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,1079,6,0,0.2922,0,0.0,2,UNRECOVERED
TX0015562,C00640,1618.46,UPI,RETURNING,207,4,0.8655,CARD_BLOCKED,HARD_FAILURE,0,1241,5,0,0.0838,0,0.0,1,UNRECOVERED
TX0015563,C08720,2376.79,WALLET,RETURNING,408,24,0.8537,BANK_TIMEOUT,TRANSIENT,0,425,16,1,0.9215,1,2376.79,1,RECOVERED
TX0015564,C01141,8918.33,DEBIT_CARD,LOYAL,1125,46,0.9661,BANK_TIMEOUT,TRANSIENT,0,897,19,0,0.9606,1,8918.33,1,RECOVERED
TX0015565,C07233,1742.95,DEBIT_CARD,LOYAL,1100,95,0.8828,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,815,22,0,0.364,0,0.0,3,ESCALATED
TX0015566,C01759,4539.63,WALLET,NEW,21,1,0.6764,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,1066,0,1,0.3311,1,4539.63,1,RECOVERED
TX0015567,C06450,4841.26,UPI,RETURNING,243,24,0.9448,CARD_BLOCKED,HARD_FAILURE,2,1440,5,1,0.01,0,0.0,3,ESCALATED
TX0015568,C00184,1594.0,UPI,RETURNING,358,15,0.8588,BANK_SERVER_ERROR,TRANSIENT,0,1168,23,0,0.8568,1,1594.0,1,RECOVERED
TX0015569,C08926,2971.11,UPI,RETURNING,122,22,0.7718,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,223,5,0,0.3985,0,0.0,1,UNRECOVERED
TX0015570,C07995,6846.5,UPI,NEW,7,0,0.695,FRAUD_SUSPECTED,HARD_FAILURE,0,419,19,0,0.01,0,0.0,1,UNRECOVERED
TX0015572,C08088,336.28,CREDIT_CARD,RETURNING,160,17,0.7691,INVALID_CARD,HARD_FAILURE,1,483,9,1,0.01,0,0.0,2,UNRECOVERED
TX0015574,C01609,9426.43,CREDIT_CARD,LOYAL,1346,69,0.9074,FRAUD_SUSPECTED,HARD_FAILURE,0,736,3,0,0.1055,1,9426.43,1,RECOVERED
TX0015577,C00955,8561.35,WALLET,RETURNING,298,20,0.8413,BANK_SERVER_ERROR,TRANSIENT,0,1224,9,0,0.8957,1,8561.35,1,RECOVERED
TX0015578,C08382,11514.87,UPI,LOYAL,1197,94,0.9183,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,1176,7,0,0.4019,1,11514.87,1,RECOVERED
TX0015579,C02738,318.75,DEBIT_CARD,LOYAL,938,26,0.9043,BANK_TIMEOUT,TRANSIENT,1,1114,20,0,0.8432,1,318.75,2,RECOVERED
TX0015580,C05364,1628.38,CREDIT_CARD,RETURNING,424,29,0.8449,NETWORK_ERROR,TRANSIENT,0,1411,7,1,0.9252,1,1628.38,1,RECOVERED
TX0015581,C03610,2288.24,CREDIT_CARD,NEW,37,1,0.5097,INVALID_CARD,HARD_FAILURE,1,1085,21,1,0.01,0,0.0,2,UNRECOVERED
TX0015585,C06965,935.78,DEBIT_CARD,LOYAL,781,67,0.8934,BANK_TIMEOUT,TRANSIENT,0,1156,11,1,0.951,1,935.78,1,RECOVERED
TX0015586,C03411,2277.14,CREDIT_CARD,NEW,52,1,0.5586,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,3,593,15,0,0.0452,0,0.0,3,ESCALATED
TX0015587,C01034,2634.04,DEBIT_CARD,RETURNING,294,12,0.9422,FRAUD_SUSPECTED,HARD_FAILURE,0,308,9,1,0.0761,1,2634.04,1,RECOVERED
TX0015588,C01178,3387.26,CREDIT_CARD,NEW,17,3,0.8891,NETWORK_ERROR,TRANSIENT,0,534,21,1,0.8512,0,0.0,1,UNRECOVERED
TX0015589,C08271,2357.44,UPI,LOYAL,953,35,0.9285,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1010,7,1,0.5231,1,2357.44,1,RECOVERED
TX0015590,C00796,2213.18,CREDIT_CARD,LOYAL,1368,71,0.8895,NETWORK_ERROR,TRANSIENT,1,148,18,0,0.857,1,2213.18,2,RECOVERED
TX0015591,C01018,2882.24,NET_BANKING,NEW,47,0,0.6131,BANK_TIMEOUT,TRANSIENT,0,578,7,1,0.7808,1,2882.24,1,RECOVERED
TX0015592,C08695,29293.44,UPI,NEW,15,0,0.6829,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,428,6,0,0.2341,0,0.0,2,UNRECOVERED
TX0015595,C06527,2122.54,UPI,RETURNING,284,18,0.8334,BANK_SERVER_ERROR,TRANSIENT,0,816,17,0,0.8732,1,2122.54,1,RECOVERED
TX0015596,C09170,3939.2,UPI,RETURNING,136,29,0.7623,GATEWAY_TIMEOUT,TRANSIENT,0,153,8,0,0.9102,1,3939.2,1,RECOVERED
TX0015597,C01438,1801.74,WALLET,RETURNING,422,20,0.9592,GATEWAY_TIMEOUT,TRANSIENT,1,40,15,0,0.845,0,0.0,2,UNRECOVERED
TX0015598,C02810,425.26,UPI,NEW,9,1,0.5334,BANK_SERVER_ERROR,TRANSIENT,1,315,7,1,0.5951,1,425.26,2,RECOVERED
TX0015600,C02186,10080.49,UPI,NEW,48,1,0.5261,NETWORK_ERROR,TRANSIENT,0,1179,20,1,0.7535,1,10080.49,1,RECOVERED
TX0015602,C00492,5579.24,UPI,RETURNING,371,8,0.8219,BANK_TIMEOUT,TRANSIENT,1,1151,17,1,0.829,1,5579.24,2,RECOVERED
TX0015603,C02401,2105.33,UPI,RETURNING,444,16,0.9108,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,901,6,0,0.4504,1,2105.33,2,RECOVERED
TX0015605,C07587,1819.53,UPI,RETURNING,323,29,0.8978,BANK_TIMEOUT,TRANSIENT,0,562,10,1,0.9255,1,1819.53,1,RECOVERED
TX0015606,C02972,1897.89,UPI,RETURNING,362,22,0.8301,GATEWAY_TIMEOUT,TRANSIENT,2,1408,23,0,0.7079,0,0.0,3,ESCALATED
TX0015609,C08324,4238.11,UPI,LOYAL,1718,36,0.9337,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,1038,20,1,0.4325,1,4238.11,2,RECOVERED
TX0015610,C03342,1063.02,NET_BANKING,RETURNING,120,29,0.7941,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1309,1,1,0.389,0,0.0,1,UNRECOVERED
TX0015612,C00943,5964.28,UPI,RETURNING,198,15,0.7547,BANK_TIMEOUT,TRANSIENT,0,1058,0,1,0.854,1,5964.28,1,RECOVERED
TX0015613,C00728,1042.86,UPI,RETURNING,132,9,0.8224,NETWORK_ERROR,TRANSIENT,0,985,11,1,0.8571,1,1042.86,1,RECOVERED
TX0015614,C05478,3626.04,CREDIT_CARD,RETURNING,260,13,0.9774,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,693,10,0,0.4416,0,0.0,1,UNRECOVERED
TX0015615,C01144,956.0,CREDIT_CARD,RETURNING,488,12,0.7947,CARD_BLOCKED,HARD_FAILURE,1,562,18,1,0.01,0,0.0,2,UNRECOVERED
TX0015618,C05564,1624.36,UPI,LOYAL,1259,21,0.8854,GATEWAY_TIMEOUT,TRANSIENT,0,919,14,0,0.9724,1,1624.36,1,RECOVERED
TX0015620,C04046,29416.64,CREDIT_CARD,RETURNING,297,22,0.8696,BANK_SERVER_ERROR,TRANSIENT,0,696,23,0,0.8138,0,0.0,1,UNRECOVERED
TX0015621,C08040,2042.65,WALLET,LOYAL,1737,76,0.9895,BANK_SERVER_ERROR,TRANSIENT,1,1107,13,1,0.8239,1,2042.65,2,RECOVERED
TX0015622,C01533,1377.48,CREDIT_CARD,RETURNING,333,14,0.9277,BANK_SERVER_ERROR,TRANSIENT,1,1217,8,0,0.7566,1,1377.48,2,RECOVERED
TX0015623,C06319,6175.86,NET_BANKING,NEW,32,3,0.5011,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,429,9,0,0.2505,0,0.0,1,UNRECOVERED
TX0015624,C06230,2821.73,CREDIT_CARD,NEW,4,1,0.8977,INVALID_CARD,HARD_FAILURE,0,41,22,0,0.1369,0,0.0,1,UNRECOVERED
TX0015625,C04232,3352.08,CREDIT_CARD,RETURNING,452,13,0.8212,BANK_TIMEOUT,TRANSIENT,2,226,11,0,0.7768,1,3352.08,3,RECOVERED
TX0015627,C08411,304.0,CREDIT_CARD,RETURNING,288,29,0.7883,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,844,19,1,0.448,0,0.0,1,UNRECOVERED
TX0015629,C04786,6649.51,CREDIT_CARD,LOYAL,1395,39,0.8891,BANK_TIMEOUT,TRANSIENT,3,781,12,1,0.7282,1,6649.51,4,RECOVERED
TX0015631,C04939,1292.84,CREDIT_CARD,LOYAL,1503,41,0.8835,FRAUD_SUSPECTED,HARD_FAILURE,1,753,9,0,0.0216,0,0.0,2,UNRECOVERED
TX0015632,C03471,2214.87,DEBIT_CARD,RETURNING,253,5,0.7733,BANK_SERVER_ERROR,TRANSIENT,0,397,20,0,0.8411,1,2214.87,1,RECOVERED
TX0015633,C08312,1877.15,UPI,LOYAL,714,31,0.9947,INVALID_CARD,HARD_FAILURE,3,589,0,1,0.01,0,0.0,3,ESCALATED
TX0015634,C04480,15787.01,CREDIT_CARD,RETURNING,350,22,0.9127,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,1112,20,1,0.4147,0,0.0,1,UNRECOVERED
TX0015638,C09532,2783.11,UPI,NEW,47,2,0.6079,NETWORK_ERROR,TRANSIENT,0,918,8,1,0.7531,1,2783.11,1,RECOVERED
TX0015639,C07958,4034.13,DEBIT_CARD,NEW,20,0,0.6034,CARD_BLOCKED,HARD_FAILURE,0,493,10,1,0.01,0,0.0,1,UNRECOVERED
TX0015642,C03844,1261.32,CREDIT_CARD,RETURNING,283,29,0.938,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,1354,22,0,0.3806,0,0.0,2,UNRECOVERED
TX0015643,C01614,1459.49,UPI,LOYAL,1591,49,0.9237,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,728,20,0,0.4579,1,1459.49,1,RECOVERED
TX0015644,C01028,3490.22,CREDIT_CARD,LOYAL,581,57,0.9214,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,1264,6,0,0.5405,0,0.0,1,UNRECOVERED
TX0015647,C03097,2084.45,UPI,RETURNING,344,26,0.9639,GATEWAY_TIMEOUT,TRANSIENT,0,618,11,0,0.9371,0,0.0,1,UNRECOVERED
TX0015648,C04152,2930.3,UPI,RETURNING,477,27,0.826,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,881,20,0,0.4298,0,0.0,1,UNRECOVERED
TX0015649,C00273,593.02,UPI,LOYAL,1742,83,0.9758,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,667,17,0,0.4311,1,593.02,1,RECOVERED
TX0015651,C09576,999.32,CREDIT_CARD,LOYAL,607,22,0.9077,GATEWAY_TIMEOUT,TRANSIENT,0,1126,2,0,0.9091,1,999.32,1,RECOVERED
TX0015653,C02792,1739.4,NET_BANKING,LOYAL,883,50,0.955,CARD_BLOCKED,HARD_FAILURE,0,1326,21,0,0.176,0,0.0,1,UNRECOVERED
TX0015654,C06880,11229.53,NET_BANKING,LOYAL,937,48,0.9556,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,1238,10,0,0.4627,0,0.0,1,UNRECOVERED
TX0015655,C00161,6656.14,NET_BANKING,RETURNING,443,26,0.7763,CARD_BLOCKED,HARD_FAILURE,0,1167,16,0,0.0394,0,0.0,1,UNRECOVERED
TX0015656,C02269,202.77,UPI,NEW,58,0,0.6178,NETWORK_ERROR,TRANSIENT,1,1101,16,0,0.625,1,202.77,2,RECOVERED
TX0015657,C08895,4024.66,CREDIT_CARD,RETURNING,137,11,0.7604,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,1409,19,1,0.2932,1,4024.66,2,RECOVERED
TX0015658,C04516,3027.76,CREDIT_CARD,NEW,49,1,0.5004,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,755,0,1,0.1889,0,0.0,2,UNRECOVERED
TX0015659,C02168,2964.57,UPI,LOYAL,1950,77,0.9114,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,1264,11,0,0.5435,1,2964.57,1,RECOVERED
TX0015660,C07416,1507.93,NET_BANKING,RETURNING,348,9,0.8383,CARD_BLOCKED,HARD_FAILURE,0,10,23,0,0.0949,0,0.0,1,UNRECOVERED
TX0015661,C07933,13857.3,DEBIT_CARD,RETURNING,142,16,0.78,CARD_BLOCKED,HARD_FAILURE,0,540,1,0,0.0202,0,0.0,1,UNRECOVERED
TX0015662,C02522,1807.26,DEBIT_CARD,RETURNING,464,21,0.8769,NETWORK_ERROR,TRANSIENT,0,558,10,1,0.8869,1,1807.26,1,RECOVERED
TX0015665,C08488,376.73,UPI,LOYAL,1722,48,0.9741,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,1417,15,1,0.5454,0,0.0,1,UNRECOVERED
TX0015668,C03860,2772.16,DEBIT_CARD,LOYAL,1141,80,0.9705,NETWORK_ERROR,TRANSIENT,0,844,11,1,0.98,1,2772.16,1,RECOVERED
TX0015671,C02532,757.23,DEBIT_CARD,LOYAL,1800,30,0.8888,NETWORK_ERROR,TRANSIENT,0,1091,3,1,0.8923,0,0.0,1,UNRECOVERED
TX0015672,C02292,11433.14,DEBIT_CARD,NEW,7,2,0.7278,GATEWAY_TIMEOUT,TRANSIENT,1,941,2,1,0.6915,0,0.0,2,UNRECOVERED
TX0015673,C01336,3592.11,UPI,RETURNING,283,14,0.7535,INVALID_CARD,HARD_FAILURE,0,901,14,1,0.1041,0,0.0,1,UNRECOVERED
TX0015674,C08826,5330.86,DEBIT_CARD,NEW,24,3,0.8563,BANK_TIMEOUT,TRANSIENT,1,449,20,1,0.7702,0,0.0,2,UNRECOVERED
TX0015675,C06023,4510.18,CREDIT_CARD,LOYAL,1654,74,0.8868,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,1098,0,0,0.3997,1,4510.18,2,RECOVERED
TX0015676,C01571,2110.06,NET_BANKING,RETURNING,106,22,0.7519,INVALID_CARD,HARD_FAILURE,2,1223,10,1,0.01,0,0.0,3,ESCALATED
TX0015677,C06488,1757.02,DEBIT_CARD,RETURNING,203,14,0.8648,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,720,0,0,0.4578,1,1757.02,1,RECOVERED
TX0015679,C03526,1630.53,CREDIT_CARD,RETURNING,251,23,0.8454,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,2,1195,10,1,0.1565,0,0.0,3,ESCALATED
TX0015681,C08767,21019.83,WALLET,LOYAL,1874,86,0.9855,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,558,1,0,0.4036,1,21019.83,1,RECOVERED
TX0015683,C00526,2458.78,CREDIT_CARD,RETURNING,271,20,0.9282,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,182,3,0,0.4617,0,0.0,1,UNRECOVERED
TX0015684,C01651,2176.49,NET_BANKING,RETURNING,89,24,0.9793,NETWORK_ERROR,TRANSIENT,0,431,1,1,0.9268,0,0.0,1,UNRECOVERED
TX0015686,C08639,1700.74,CREDIT_CARD,LOYAL,1530,30,0.9943,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,1093,2,1,0.3271,1,1700.74,3,RECOVERED
TX0015687,C05656,4999.91,DEBIT_CARD,LOYAL,734,30,0.9465,BANK_TIMEOUT,TRANSIENT,2,749,11,0,0.7682,1,4999.91,3,RECOVERED
TX0015688,C06191,1881.54,DEBIT_CARD,RETURNING,376,6,0.9048,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,17,14,1,0.4777,1,1881.54,1,RECOVERED
TX0015689,C02024,5498.59,UPI,NEW,35,0,0.5023,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,1003,19,0,0.3353,0,0.0,1,UNRECOVERED
TX0015690,C06787,17402.94,UPI,NEW,54,3,0.8404,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,533,15,1,0.3639,1,17402.94,1,RECOVERED
TX0015691,C04985,1168.92,DEBIT_CARD,RETURNING,362,14,0.9414,CARD_BLOCKED,HARD_FAILURE,0,366,1,1,0.0818,0,0.0,1,UNRECOVERED
TX0015692,C08364,441.48,DEBIT_CARD,LOYAL,744,56,0.9517,BANK_SERVER_ERROR,TRANSIENT,0,92,4,1,0.914,1,441.48,1,RECOVERED
TX0015693,C08375,1914.58,DEBIT_CARD,RETURNING,386,8,0.8599,BANK_TIMEOUT,TRANSIENT,0,1179,3,0,0.8895,0,0.0,1,UNRECOVERED
TX0015694,C04415,128.27,DEBIT_CARD,LOYAL,1300,57,0.9887,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,75,6,0,0.4374,0,0.0,1,UNRECOVERED
TX0015695,C06974,274.14,UPI,RETURNING,404,8,0.9452,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,347,1,0,0.4604,1,274.14,1,RECOVERED
TX0015696,C09403,9597.17,CREDIT_CARD,NEW,15,1,0.6138,GATEWAY_TIMEOUT,TRANSIENT,0,307,16,1,0.8011,0,0.0,1,UNRECOVERED
TX0015697,C03627,3241.84,DEBIT_CARD,RETURNING,99,10,0.7715,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,260,11,1,0.3627,0,0.0,2,UNRECOVERED
TX0015698,C08849,372.62,DEBIT_CARD,LOYAL,1326,78,0.9057,NETWORK_ERROR,TRANSIENT,0,547,12,0,0.9169,1,372.62,1,RECOVERED
TX0015700,C08137,8356.44,CREDIT_CARD,RETURNING,325,6,0.8575,BANK_TIMEOUT,TRANSIENT,3,1407,5,1,0.5952,1,8356.44,4,RECOVERED
TX0015701,C06565,2718.59,CREDIT_CARD,RETURNING,138,11,0.8865,BANK_TIMEOUT,TRANSIENT,1,160,2,1,0.7745,0,0.0,2,UNRECOVERED
TX0015702,C04013,4873.5,CREDIT_CARD,RETURNING,360,20,0.752,FRAUD_SUSPECTED,HARD_FAILURE,0,1087,7,0,0.0259,0,0.0,1,UNRECOVERED
TX0015703,C01310,5829.07,NET_BANKING,RETURNING,179,29,0.7517,BANK_TIMEOUT,TRANSIENT,0,552,0,1,0.8582,1,5829.07,1,RECOVERED
TX0015704,C02781,2719.33,UPI,LOYAL,895,98,0.9541,FRAUD_SUSPECTED,HARD_FAILURE,0,1144,14,1,0.179,0,0.0,1,UNRECOVERED
TX0015706,C03780,2056.86,DEBIT_CARD,LOYAL,835,73,0.8936,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,1161,20,1,0.3409,1,2056.86,2,RECOVERED
TX0015707,C08290,6156.23,UPI,RETURNING,240,12,0.9202,NETWORK_ERROR,TRANSIENT,1,132,7,0,0.7908,1,6156.23,2,RECOVERED
TX0015708,C07196,8232.16,WALLET,LOYAL,842,71,0.9212,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,2,41,23,0,0.4427,0,0.0,3,ESCALATED
TX0015709,C04387,5267.64,UPI,RETURNING,454,6,0.7846,INVALID_CARD,HARD_FAILURE,3,1064,6,0,0.01,0,0.0,3,ESCALATED
TX0015710,C03509,2326.13,NET_BANKING,LOYAL,1401,35,0.9759,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,502,0,1,0.5268,0,0.0,1,UNRECOVERED
TX0015712,C00688,4122.09,NET_BANKING,RETURNING,349,10,0.8862,GATEWAY_TIMEOUT,TRANSIENT,0,239,13,1,0.915,1,4122.09,1,RECOVERED
TX0015713,C04517,2581.01,NET_BANKING,RETURNING,324,17,0.8881,BANK_TIMEOUT,TRANSIENT,0,76,21,1,0.9322,1,2581.01,1,RECOVERED
